"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Mammals","32641","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83439","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83438","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","3304080001","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","96810","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","32578","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83422","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83444","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83421","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83445","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83435","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83430","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83429","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83428","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83468","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83426","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83463","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83454","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83423","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83464","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83427","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83448","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83467","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83465","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83455","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83446","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83449","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83450","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83451","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83452","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","96811","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","83424","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","96812","Canada","Canada","Ontario","Ontario","Hamilton-Wentworth","Hamilton",,
"Mammals","15477","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15470","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15497","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15469","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15496","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15471","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15478","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15468","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15495","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15509","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15507","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15476","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15499","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15505","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15506","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15510","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15508","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15498","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15500","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94963","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94964","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94960","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94954","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94967","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94955","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94957","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94965","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94952","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94966","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94968","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94956","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94961","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94962","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94953","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94959","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","94958","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83374","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83378","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83411","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83388","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83375","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","23199","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15501","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15502","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15503","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","15504","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17764","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","80246","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83386","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83383","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17224","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","39994","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","80313","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","27867","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","23177","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","23176","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83376","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83385","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","93103","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83382","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83381","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83380","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83379","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606200004","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83377","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","83387","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","9111010162","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","24668","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17951","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606200003","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040006","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040007","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040005","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040009","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040002","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040001","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040003","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040008","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606040004","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","22696","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3504110046","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","32060","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3504110047","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","23366","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606200005","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","31412","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3606200002","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","9111010089","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","32061","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","9111010088","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","32059","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","16949","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","32314","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","20907","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","9111010163","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","92553","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","22620","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17223","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","18054","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","18053","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3504110048","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","10967","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","10968","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17762","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3504110044","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3103260022","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","23198","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","10969","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3206090003","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3206090002","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3108260023","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","24723","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17206","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","23381","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","24667","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3504110043","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3502060004","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","18354","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17944","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3504110042","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","24669","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","17955","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95134","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95111","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95049","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95044","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95100","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95035","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95036","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95037","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95046","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95096","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95048","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95120","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95050","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95051","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95052","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95042","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95088","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95030","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95047","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95113","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95103","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95105","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95106","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95107","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95108","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95123","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95034","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95112","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95109","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95114","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95115","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95116","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95117","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95118","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95119","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95097","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95110","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95130","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95033","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95041","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95040","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95039","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95038","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95121","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95090","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95122","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95045","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95129","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95128","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95127","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95126","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95125","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95124","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95132","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95029","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95087","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95101","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95131","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","119915","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95136","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95135","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95043","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95031","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95032","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95028","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95027","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95026","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95025","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95024","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95089","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95133","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","95102","Canada","Canada","Ontario","Ontario","Kent","Chatham-Kent",,
"Mammals","3112220007","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41323","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220003","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41364","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41373","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220006","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41272","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220008","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220005","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220010","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220004","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3205020008","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41306","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220002","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41303","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41304","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41146","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41305","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41312","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41307","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41259","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41145","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41317","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10199","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41336","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3205020010","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10169","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10175","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10176","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10179","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10184","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10185","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10186","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220011","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10178","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220012","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10240","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10241","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10242","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10230","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10231","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10221","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10220","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10207","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41301","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41300","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","10187","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41229","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41265","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41266","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41267","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41268","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41308","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41309","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41310","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41311","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220009","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3112220001","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41228","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41331","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41231","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41227","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41230","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41225","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40986","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57794","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41338","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41330","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41258","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41269","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3205020009","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41224","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41271","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41027","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41028","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41038","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41039","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41065","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41247","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41223","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41040","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41226","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41232","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41098","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41235","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","21579","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","57797","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41222","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41221","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41348","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","3507290007","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40987","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","41000","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
"Mammals","40989","Canada","Canada","Ontario","Ontario","Leeds","Leeds and Grenville",,
